,Date,Close,SMA12,SMA26
454,2016-08-05,8683.150391,8603.062500083333,8516.867337769228
455,2016-08-08,8711.349609,8619.833333416665,8533.159630423075
456,2016-08-09,8678.25,8631.254150499999,8546.617337769228
457,2016-08-10,8575.299805,8626.224935,8554.486553538458
458,2016-08-11,8592.150391,8626.349935,8564.340407230766
460,2016-08-16,8642.549805,8628.579101666666,8576.057692384611
461,2016-08-17,8624.049805,8625.058268333332,8587.628831230764
462,2016-08-18,8673.25,8627.954101666666,8595.52689311538
463,2016-08-19,8666.900391,8630.483317166667,8601.136531038457
464,2016-08-22,8629.150391,8631.004150499999,8605.353853769226
465,2016-08-23,8632.599609,8638.316650499999,8607.953838730766
466,2016-08-24,8650.299805,8646.5833335,8612.142277730763
467,2016-08-25,8592.200195,8639.004150499999,8615.353816192302
468,2016-08-26,8572.549805,8627.437500166667,8617.046123884611
469,2016-08-29,8607.450195,8621.537516416667,8618.646146423072
470,2016-08-30,8744.349609,8635.625000083333,8627.655761807688
471,2016-08-31,8786.200195,8651.795817083332,8637.078838730766
472,2016-09-01,8774.650391,8662.804199249998,8642.424992576918
473,2016-09-02,8809.650391,8678.270914749999,8650.848069499996
474,2016-09-06,8943.0,8700.750081416665,8663.432692384611
475,2016-09-07,8917.950195,8721.670898416665,8673.111553538458
476,2016-09-08,8952.5,8748.616699166665,8685.188476615382
477,2016-09-09,8866.700195,8768.125081333332,8694.040414692307
478,2016-09-12,8715.599609,8773.566731666664,8697.605769230768
479,2016-09-14,8726.599609,8784.766682833331,8704.596153846152
480,2016-09-15,8742.549805,8798.933349499997,8711.959622923074
481,2016-09-16,8779.849609,8813.29996733333,8715.678823615382
482,2016-09-19,8808.400391,8818.637532499999,8719.411545999998
483,2016-09-20,8775.900391,8817.779215499999,8723.167330269229
484,2016-09-21,8777.150391,8817.987548833333,8730.930814346151
485,2016-09-22,8867.450195,8822.804199166665,8741.519268346152
486,2016-09-23,8831.549805,8813.516682916665,8748.788499115382
487,2016-09-26,8723.049805,8797.27498375,8752.596191423076
488,2016-09-27,8706.400391,8776.766683,8753.871206461537
489,2016-09-28,8745.150391,8766.637532666666,8756.880821846153
490,2016-09-29,8591.25,8756.27506525,8755.423114499998
491,2016-09-30,8611.150391,8746.654297083334,8754.598144576921
492,2016-10-03,8738.099609,8746.283447416667,8757.975060115383
493,2016-10-04,8769.150391,8745.391845916667,8764.780836884614
494,2016-10-05,8743.950195,8740.02099625,8771.373159576922
495,2016-10-06,8709.549805,8734.49178075,8775.300067653845
496,2016-10-07,8697.599609,8727.862548916666,8773.501990730769
497,2016-10-10,8708.799805,8714.641683083333,8770.525052653844
498,2016-10-13,8573.349609,8693.125000083333,8762.782714884614
499,2016-10-14,8583.400391,8681.487548916666,8754.08079180769
500,2016-10-17,8520.400391,8665.987548916666,8737.826960692306
501,2016-10-18,8677.900391,8660.38338225,8728.594275923075
502,2016-10-19,8659.099609,8666.037516333332,8717.309645499998
503,2016-10-20,8699.400391,8673.391683,8710.875037653843
504,2016-10-21,8693.049805,8669.637532666666,8710.007737499996
505,2016-10-24,8708.950195,8664.620849666666,8709.328913884612
506,2016-10-25,8691.299805,8660.233317166667,8707.357760038458
507,2016-10-26,8615.25,8652.375000083333,8701.02700584615
508,2016-10-27,8615.25,8645.512532666666,8693.598144653843
509,2016-10-28,8638.0,8639.612548916666,8688.294283461535
510,2016-11-01,8626.25,8644.020914833332,8682.490422269228
511,2016-11-02,8514.0,8638.237548916666,8668.896183999996
512,2016-11-03,8484.950195,8635.283365916666,8655.565429769227
513,2016-11-04,8433.75,8614.937499999998,8644.438514192305
514,2016-11-07,8497.049805,8601.433349666666,8636.38656857692
515,2016-11-08,8543.549805,8588.445800833333,8628.632699884613
516,2016-11-09,8432.0,8566.691650416666,8622.507699884613
517,2016-11-10,8525.75,8551.4249675,8619.223069461535
518,2016-11-11,8296.299805,8518.508300833333,8602.23076930769
519,2016-11-15,8108.450195,8476.27498375,8576.819223307688
520,2016-11-16,8111.600098000001,8434.304158583333,8552.498065730764
521,2016-11-17,8079.950195,8387.800008166665,8528.28269611538
522,2016-11-18,8074.100098000001,8341.787516333332,8504.301945692305
523,2016-11-21,7929.100098000001,8293.045857833331,8474.313495423074
524,2016-11-22,8002.299805,8252.824991999998,8452.350041423073
525,2016-11-23,8033.299805,8219.454142416665,8431.192326576918
526,2016-11-24,7965.5,8175.158325333331,8409.85000384615
527,2016-11-25,8114.299805,8139.387491999998,8388.173058230765
528,2016-11-28,8126.899901999999,8113.962483833332,8367.703838730766
529,2016-11-29,8142.149901999999,8081.995808999999,8346.27112761538
530,2016-11-30,8224.5,8076.012491916666,8328.249981269228
531,2016-12-01,8192.900391,8083.050008249999,8308.401911884612
532,2016-12-02,8086.799805,8080.983317166666,8285.151911884612
533,2016-12-05,8128.75,8085.0499675833335,8266.440373423073
534,2016-12-06,8143.149901999999,8090.804117916668,8248.28267734615
535,2016-12-07,8102.049805,8105.216593500001,8227.669208307689
536,2016-12-08,8246.849609,8125.595743833334,8213.076885576918
537,2016-12-09,8261.75,8144.633260083334,8203.374962499995
538,2016-12-12,8170.799805,8161.741577166667,8191.292255192302
539,2016-12-13,8221.799805,8170.6999105,8183.140324615379
540,2016-12-14,8182.450195,8175.329101583334,8171.04033961538
541,2016-12-15,8153.600098000001,8176.283284583333,8156.042273961533
542,2016-12-16,8139.450195,8169.195800833332,8144.790358384611
543,2016-12-19,8104.350098000001,8161.816609749999,8128.58266984615
544,2016-12-20,8082.399901999999,8161.449951166665,8120.355750499996
545,2016-12-21,8061.299805,8155.829101583332,8118.542273961533
546,2016-12-22,7979.100098000001,8142.158284583332,8113.44612011538
547,2016-12-23,7985.75,8132.466634166664,8109.823035692302
548,2016-12-26,7908.25,8104.2500000833315,8103.444185769225
549,2016-12-27,8032.850098000001,8085.1750082499975,8107.43457038461
550,2016-12-28,8034.850098000001,8073.845865999997,8108.686504730765
551,2016-12-29,8103.600098000001,8063.995890416663,8111.390362153842
552,2016-12-30,8185.799805,8064.27502458333,8119.863431576918
553,2017-01-02,8179.5,8066.433349749997,8122.371131384611
554,2017-01-03,8192.25,8070.833333499998,8124.884596692303
555,2017-01-04,8190.5,8078.012491999998,8126.744215846149
556,2017-01-05,8273.799805,8093.9624839166645,8128.640362192303
557,2017-01-06,8243.799805,8109.1708172499975,8130.598031961533
558,2017-01-09,8236.049805,8130.583292833332,8136.338416576918
559,2017-01-10,8288.599609,8155.820760249998,8142.486478461533
560,2017-01-11,8380.650391,8195.187459499999,8151.62111265384
561,2017-01-12,8407.200195,8226.383300916665,8163.357666115379
562,2017-01-13,8400.349609,8256.8415935,8169.261512269226
563,2017-01-16,8412.799805,8282.60823575,8175.071120153841
564,2017-01-17,8398.0,8300.291585333332,8183.809589192302
565,2017-01-18,8417.0,8320.083251999999,8191.317288999995
566,2017-01-19,8435.099609,8340.320719416666,8201.03457415384
567,2017-01-20,8349.349609,8353.558186833332,8208.563401499994
568,2017-01-23,8391.5,8363.366536416665,8218.257624769225
569,2017-01-24,8475.799805,8382.699869749998,8232.544151961532
570,2017-01-25,8602.75,8413.258219333331,8252.557617269225
571,2017-01-27,8641.25,8442.645751916665,8274.863393999995
572,2017-01-30,8632.75,8463.654052666665,8300.00377484615
573,2017-01-31,8561.299805,8476.495686833332,8322.140305807687
574,2017-02-01,8716.400391,8502.833251999999,8353.22301315384
575,2017-02-02,8734.25,8529.620768249999,8380.199932461534
576,2017-02-03,8740.950195,8558.199951166665,8407.357628499994
577,2017-02-06,8801.049805,8590.204101583333,8434.182617230765
578,2017-02-07,8768.299805,8617.970784583333,8456.58646338461
579,2017-02-08,8769.049805,8652.945800916666,8479.261455884609
580,2017-02-09,8778.400391,8685.187500166667,8501.805701692301
581,2017-02-10,8793.549805,8711.666666833333,8524.999924961532
582,2017-02-13,8805.049805,8728.524983916666,8545.432617269225
583,2017-02-14,8792.299805,8741.112467666668,8566.528771115378
584,2017-02-15,8724.700195,8748.774983916666,8585.32301688461
585,2017-02-16,8778.0,8766.8333335,8604.14610884615
586,2017-02-17,8821.700195,8775.608317166667,8621.10956284615
587,2017-02-20,8879.200195,8787.687500083333,8639.263408999996
588,2017-02-21,8907.849609,8801.595784583333,8658.782639769226
589,2017-02-22,8926.900391,8812.083333416665,8678.555739230766
590,2017-02-23,8939.5,8826.350016333332,8699.382662307687
591,2017-02-27,8896.700195,8836.987548833333,8717.832669807689
592,2017-02-28,8879.599609,8845.420816999998,8734.928823653843
593,2017-03-01,8945.799805,8858.108316999998,8757.869215807688
594,2017-03-02,8899.75,8865.999999916665,8777.417292730765
595,2017-03-03,8897.549805,8874.770833249999,8793.638446576919
596,2017-03-06,8963.450195,8894.66666658333,8807.511530999996
597,2017-03-07,8946.900391,8908.741699166665,8819.267315269228
598,2017-03-08,8924.299805,8917.291666666666,8830.48076930769
599,2017-03-09,8927.0,8921.27498375,8844.546161423073
600,2017-03-10,8934.549805,8923.500000083333,8852.936523499997
601,2017-03-14,9087.0,8936.841634166665,8866.503831192304
602,2017-03-15,9084.799805,8948.949951249999,8879.728816192302
603,2017-03-16,9153.700195,8970.366617916667,8893.292292730765
604,2017-03-17,9160.049805,8993.737467583333,8908.359600423073
605,2017-03-20,9126.849609,9008.824951249999,8922.12113134615
606,2017-03-21,9121.5,9027.304117916667,8935.317270153842
607,2017-03-22,9030.450195,9038.379150416666,8944.428823615382
608,2017-03-23,9086.299805,9048.616617916667,8955.24613130769
609,2017-03-24,9108.0,9062.041585333332,8967.388446499997
610,2017-03-27,9045.200195,9072.116617833331,8979.715369576921
611,2017-03-28,9100.799805,9086.599934916665,8992.130746692304
612,2017-03-29,9143.799805,9104.037434916665,9004.519193230766
613,2017-03-30,9173.75,9111.266601583333,9015.84803188461
614,2017-03-31,9173.75,9118.679117833331,9026.074969999996
615,2017-04-03,9237.849609,9125.691568999999,9038.034555307688
616,2017-04-05,9265.150391,9134.449951166665,9050.55957034615
617,2017-04-06,9261.950195,9145.708333333332,9064.607647269226
618,2017-04-07,9198.299805,9152.108317083332,9076.86534711538
619,2017-04-10,9181.450195,9164.691650416666,9085.928823653843
620,2017-04-11,9237.0,9177.249999999998,9098.899977499996
621,2017-04-12,9203.450195,9185.204182916665,9110.665377115381
622,2017-04-13,9150.799805,9194.004150416666,9117.87113134615
624,2017-04-18,9105.150391,9194.366699249998,9123.957669807689
625,2017-04-19,9103.5,9191.008382166665,9130.849984999997
626,2017-04-20,9136.400391,9187.895914749999,9138.903846192305
627,2017-04-21,9119.400391,9183.366780666665,9146.013484115381
628,2017-04-24,9217.950195,9181.708496166666,9151.050030076922
629,2017-04-25,9306.599609,9185.162597666666,9159.58079176923
630,2017-04-26,9351.849609,9192.654215499999,9167.20192307692
631,2017-04-27,9342.150391,9204.641764333332,9174.20579176923
632,2017-04-28,9304.049805,9214.858398499999,9181.021183923074
633,2017-05-02,9313.799805,9221.25838225,9188.417330269229
634,2017-05-03,9311.950195,9230.300048916666,9199.24425334615
635,2017-05-04,9359.900391,9247.725097749999,9209.76735280769
636,2017-05-05,9285.299805,9262.737548916666,9216.586576076921
637,2017-05-08,9314.049805,9280.283366,9226.926945692305
638,2017-05-09,9316.849609,9295.320800833333,9235.236553538458
639,2017-05-10,9407.299805,9319.312418666666,9245.371168923073
640,2017-05-11,9422.400391,9336.349935,9254.934645499998
641,2017-05-12,9400.900391,9344.2083335,9263.671198999997
642,2017-05-15,9445.400391,9352.004232000001,9271.653921384614
643,2017-05-16,9512.25,9366.179199416667,9281.157752499998
644,2017-05-17,9525.75,9384.654215666667,9291.30389884615
645,2017-05-18,9429.450195,9394.291748166666,9300.194298461536
646,2017-05-19,9427.900391,9403.9542645,9309.673152153844
647,2017-05-22,9438.25,9410.483398583334,9317.413536769229
648,2017-05-23,9386.150391,9418.887614083333,9324.440467384613
649,2017-05-24,9360.549805,9422.762614083333,9332.50777507692
650,2017-05-25,9509.75,9438.837646666667,9348.069298499997
651,2017-05-26,9595.099609,9454.487630333333,9366.976975769228
652,2017-05-29,9604.900391,9469.695963666667,9384.996206538459
653,2017-05-30,9624.549805,9488.333414833332,9404.425030153843
654,2017-05-31,9621.25,9502.987548916666,9419.93656111538
655,2017-06-01,9616.099609,9511.641683,9431.840407269226
656,2017-06-02,9653.5,9522.287516333332,9443.442345384612
657,2017-06-05,9675.099609,9542.758300833333,9456.248084538458
658,2017-06-06,9637.150391,9560.195800833333,9469.059645538458
659,2017-06-07,9663.900391,9579.000000083333,9482.525052692305
660,2017-06-08,9647.25,9600.758300833333,9495.421199038457
661,2017-06-09,9668.25,9626.39998375,9507.28079938461
662,2017-06-12,9616.400391,9635.287516333332,9520.01543730769
663,2017-06-13,9606.900391,9636.270914833332,9531.278921384614
664,2017-06-14,9618.150391,9637.3750815,9542.867412999998
665,2017-06-15,9578.049805,9633.5000815,9549.434720692305
666,2017-06-16,9588.049805,9630.733398583334,9555.805851999998
667,2017-06-19,9657.549805,9634.187581583334,9565.676983307689
668,2017-06-20,9653.5,9634.187581583334,9573.680814423073
669,2017-06-21,9633.599609,9630.72924825,9578.34810707692
670,2017-06-22,9630.0,9630.133382333333,9582.357722461535
671,2017-06-23,9574.950195,9622.720866,9587.953876307689
672,2017-06-27,9511.400391,9611.40006525,9591.165414769228
673,2017-06-28,9491.25,9596.65006525,9593.203876307689
674,2017-06-29,9504.099609,9587.29166675,9597.740384692304
675,2017-06-30,9520.900391,9580.125000083333,9603.907714923074
676,2017-07-03,9615.0,9579.8624675,9607.95579184615
677,2017-07-04,9613.299805,9582.7999675,9608.65579938461
678,2017-07-05,9637.599609,9586.929117833331,9609.91346161538
679,2017-07-06,9674.549805,9588.3457845,9611.836538538457
680,2017-07-07,9665.799805,9589.370768249999,9613.549992576918
681,2017-07-10,9771.049805,9600.824951249999,9619.509615499996
682,2017-07-11,9786.049805,9613.829101666666,9624.607684923072
683,2017-07-12,9816.099609,9633.924886166666,9630.030761846148
684,2017-07-13,9891.700195,9665.6165365,9639.821138923073
685,2017-07-14,9886.349609,9698.541503916666,9648.376878076919
686,2017-07-17,9915.950195,9732.862386083332,9658.711500961534
687,2017-07-18,9827.150391,9758.383219416666,9664.823054461534
688,2017-07-19,9899.599609,9782.099853499998,9675.715332076918
689,2017-07-20,9873.299805,9803.766520166666,9685.96146338461
690,2017-07-21,9915.25,9826.904052749998,9697.388371423072
692,2017-07-25,9964.549805,9851.070719416666,9712.253756038455
693,2017-07-26,10020.650391,9880.641601583333,9728.89224011538
694,2017-07-27,10020.549805,9901.433268249999,9742.853778576919
695,2017-07-28,10014.5,9920.4707845,9756.738393961532
696,2017-07-31,10077.099609,9942.2207845,9773.796086269225
697,2017-08-01,10114.650391,9960.7999675,9792.436485923072
698,2017-08-02,10081.5,9977.062500083333,9811.919170730764
699,2017-08-03,10013.650391,9985.204183083333,9831.236478423072
700,2017-08-04,10066.400391,10005.141683083333,9853.357647307686
701,2017-08-07,10057.400391,10018.29174825,9874.63844661538
702,2017-08-08,9978.549805,10027.062581583334,9892.24034715384
703,2017-08-09,9908.049805,10026.462565333333,9903.511493499993
704,2017-08-10,9820.25,10014.437581583334,9911.47111638461
705,2017-08-11,9710.799805,9988.616699416667,9914.286508538455
706,2017-08-14,9794.150391,9969.750081583334,9918.886531076916
707,2017-08-16,9897.299805,9959.983398666667,9927.790377230764
708,2017-08-17,9904.150391,9945.570963833334,9932.909630538456
709,2017-08-18,9837.400391,9922.466797166668,9934.884653076919
710,2017-08-21,9754.349609,9895.204264583333,9932.509653076919
711,2017-08-22,9765.549805,9874.52921575,9927.657714999994
712,2017-08-23,9852.5,9856.704183166667,9926.355806961532
713,2017-08-24,9857.049805,9840.008301,9924.090407346146
714,2017-08-28,9912.799805,9834.529134333334,9927.384615576915
715,2017-08-29,9796.049805,9825.195801,9923.401930807684
716,2017-08-30,9884.400391,9830.541666916668,9923.82887642307
717,2017-08-31,9917.900391,9847.800049083335,9923.930814538453
718,2017-09-01,9974.400391,9862.820882416667,9924.30968323076
719,2017-09-04,9912.849609,9864.116699416667,9920.163499307684
720,2017-09-05,9952.200195,9868.12084975,9917.534668153838
721,2017-09-06,9916.200195,9874.687500083333,9913.75390642307
722,2017-09-07,9929.900391,9889.316731916666,9908.092398038452
723,2017-09-08,9934.799805,9903.420898583334,9901.175067807682
724,2017-09-11,10006.049805,9916.216715666667,9898.273137230759
725,2017-09-12,10093.049805,9935.883382333333,9901.326960846145
726,2017-09-13,10079.299805,9949.758382333333,9901.823092153836
727,2017-09-14,10086.599609,9973.970866,9902.94613899999
728,2017-09-15,10085.400391,9990.720866,9907.055776923067
729,2017-09-18,10153.099609,10010.320800833333,9916.480769384607
730,2017-09-19,10147.549805,10024.749918666666,9929.069223423068
731,2017-09-20,10141.150391,10043.774983833333,9945.621169038452
732,2017-09-21,10121.900391,10057.916666833333,9958.226938269221
733,2017-09-22,9964.400391,10061.933349833334,9960.807730038452
734,2017-09-25,9872.599609,10057.158284666666,9959.594238423068
735,2017-09-26,9871.5,10051.883300916666,9960.905761846143
736,2017-09-27,9735.75,10029.358317166667,9960.190392269222
737,2017-09-28,9768.950195,10002.350016333332,9960.32117649999
738,2017-09-29,9788.599609,9978.124999999998,9957.863469153837
739,2017-10-03,9859.5,9959.200032583332,9957.95770742307
740,2017-10-04,9914.900391,9944.991699249998,9958.0384991923
741,2017-10-05,9888.700195,9922.958414749999,9961.601975730762
742,2017-10-06,9979.700195,9908.970947249998,9965.267352807687
743,2017-10-09,9988.75,9896.270914666666,9967.992337769223
744,2017-10-10,10016.950195,9887.525064999998,9969.6288686923
745,2017-10-11,9984.799805,9889.225016166665,9972.396183923069
746,2017-10-12,10096.400391,9907.875081333332,9977.942345307685
747,2017-10-13,10167.450195,9932.537597583332,9987.605806846146
748,2017-10-16,10230.849609,9973.795898333332,9999.180776769223
749,2017-10-17,10234.450195,10012.587564999998,10010.705791769224
750,2017-10-18,10210.849609,10047.775064999998,10018.582707307685
751,2017-10-19,10146.549805,10071.695882083332,10020.640399615379
752,2017-10-23,10184.849609,10094.191650249997,10024.700007461532
753,2017-10-24,10207.700195,10120.774983583333,10029.357722307686
754,2017-10-25,10295.349609,10147.079101416666,10037.432692230763
755,2017-10-26,10343.799805,10176.666585166668,10044.76731515384
756,2017-10-27,10323.049805,10202.174885999999,10051.51731515384
757,2017-10-30,10363.650391,10233.745768166666,10060.075007461532
758,2017-10-31,10335.299805,10253.654052666665,10068.282677230762
759,2017-11-01,10440.5,10276.408203083332,10086.594200653839
760,2017-11-02,10423.799805,10292.487386083332,10107.7942081923
761,2017-11-03,10452.5,10310.658203166666,10130.140362038454
762,2017-11-06,10451.799805,10330.737386166666,10157.680739153839
763,2017-11-07,10350.150391,10347.704101666666,10180.034592846147
764,2017-11-08,10303.150391,10357.562500166665,10199.825007538453
765,2017-11-09,10308.950195,10366.000000166667,10217.11155349999
766,2017-11-10,10321.75,10368.20003275,10232.759615384606
767,2017-11-13,10224.950195,10358.295898583336,10245.6923076923
768,2017-11-14,10186.599609,10346.92504891667,10253.649977461531
769,2017-11-15,10118.049805,10326.45833341667,10258.623046884608
770,2017-11-16,10214.75,10316.412516333336,10266.230731692302
771,2017-11-17,10283.599609,10303.337483750003,10277.723031846148
772,2017-11-20,10298.75,10292.91666666667,10285.50570911538
773,2017-11-21,10326.900391,10282.450032583336,10291.638408961533
774,2017-11-22,10342.299805,10273.325032583334,10295.924954961532
775,2017-11-23,10348.75,10273.208333333336,10300.321101307687
776,2017-11-24,10389.700195,10280.420817000004,10307.199969999994
777,2017-11-27,10399.549805,10287.970784500003,10316.930739230764
778,2017-11-28,10370.25,10292.01245116667,10324.061523499993
779,2017-11-29,10361.299805,10303.37491866667,10329.969200807685
780,2017-11-30,10226.549805,10306.70410166667,10327.323054499993
781,2017-12-01,10121.799805,10307.016601666668,10318.784592961532
782,2017-12-04,10127.75,10299.766601666668,10311.273061999993
783,2017-12-05,10118.25,10285.987467583334,10301.83458542307
784,2017-12-06,10044.099609,10264.766601666668,10290.63457788461
785,2017-12-07,10166.700195,10251.416585333334,10280.10381615384
786,2017-12-08,10265.650391,10245.029134166669,10274.021146384608
787,2017-12-11,10322.25,10242.820800833337,10269.011530999993
788,2017-12-12,10240.150391,10230.35831716667,10260.871168923068
789,2017-12-13,10192.950195,10213.141683000003,10254.825007538453
790,2017-12-14,10252.099609,10203.295817083337,10252.86151592307
791,2017-12-15,10333.25,10200.958333333338,10253.796123807686
792,2017-12-18,10388.75,10214.475016250004,10256.373046884608
793,2017-12-19,10463.200195,10242.925048750005,10265.53650842307
794,2017-12-20,10444.200195,10269.295898333337,10275.444223269222
795,2017-12-21,10440.299805,10296.133382083337,10287.838454038454
796,2017-12-22,10493.0,10333.541748000003,10298.540377115376
797,2017-12-26,10531.5,10363.941731750003,10308.075007538453
798,2017-12-27,10490.75,10382.700032500004,10315.459622923068
799,2017-12-28,10477.900391,10395.67089841667,10321.26731523076
800,2017-12-29,10530.700195,10419.883382083339,10328.513484076913
802,2018-01-02,10442.200195,10440.654215416673,10332.107722346143
803,2018-01-03,10443.200195,10456.579264250007,10334.165414653835
804,2018-01-04,10504.799805,10470.875081333339,10338.213491576911
805,2018-01-05,10558.849609,10485.050048750005,10345.467322692297
806,2018-01-08,10623.599609,10498.416666583338,10355.555776692298
807,2018-01-09,10637.0,10514.483317000004,10371.342322653836
808,2018-01-10,10632.200195,10530.47501616667,10390.973106884603
809,2018-01-11,10651.200195,10543.658365750003,10411.105806692296
810,2018-01-12,10681.25,10556.137532416671,10432.759652846142
811,2018-01-15,10741.549805,10577.037516166669,10459.584660384602
812,2018-01-16,10700.450195,10595.58333316667,10480.113506538448
813,2018-01-17,10788.549805,10617.07080066667,10500.225022461527
814,2018-01-18,10817.0,10648.304117750002,10519.253868615373
815,2018-01-19,10894.700195,10685.929117750002,10544.428861076913
816,2018-01-22,10966.200195,10724.37915025,10574.169245692297
817,2018-01-23,11083.700195,10768.116699083335,10606.153883615372
818,2018-01-24,11086.0,10806.650065000002,10635.105806692296
819,2018-01-25,11069.650391,10842.704264250002,10661.294283269217
820,2018-01-29,11130.400391,10884.220947250002,10686.955829269216
821,2018-01-30,11049.650391,10917.425130250002,10710.242375269216
822,2018-01-31,11027.700195,10946.295979833334,10732.834697961523
823,2018-02-01,11016.900391,10969.241862000003,10752.984712999983
824,2018-02-02,10760.599609,10974.254313166668,10761.79623642306
825,2018-02-05,10666.549805,10964.087646500002,10768.5577673846
826,2018-02-06,10498.25,10937.525146500002,10769.340444653832
827,2018-02-07,10476.700195,10902.69181316667,10767.26352157691
828,2018-02-08,10576.849609,10870.245931000003,10772.442345192296
829,2018-02-09,10454.950195,10817.850097666671,10772.894268269218
830,2018-02-12,10539.75,10772.329264333335,10774.238506538448
831,2018-02-14,10500.900391,10724.933431000003,10772.009690461524
832,2018-02-15,10545.5,10676.191731750003,10769.005859346138
833,2018-02-16,10452.299805,10626.41251625,10761.902005692293
834,2018-02-19,10378.400391,10572.304199250002,10752.140474769216
835,2018-02-20,10360.400391,10517.595865916666,10740.955866923061
836,2018-02-21,10397.450195,10487.33341475,10730.040489807676
837,2018-02-22,10382.700195,10463.679280583336,10716.238581730751
838,2018-02-23,10491.049805,10463.079264333335,10708.184720576906
839,2018-02-26,10582.599609,10471.904215500002,10700.263559192292
840,2018-02-27,10554.299805,10470.02506516667,10690.159705538446
841,2018-02-28,10492.849609,10473.18334966667,10674.703913769217
842,2018-03-01,10458.349609,10466.399983750003,10655.171198923064
843,2018-03-05,10358.849609,10454.562418583337,10627.292330230759
844,2018-03-06,10249.25,10429.874918583337,10595.109637923066
845,2018-03-07,10154.200195,10405.033284416671,10559.90001499999
846,2018-03-08,10242.650391,10393.72078441667,10525.75578423076
847,2018-03-09,10226.849609,10382.591552583335,10494.109600307684
848,2018-03-12,10421.400391,10384.587402250003,10470.790377076915
849,2018-03-13,10426.849609,10388.266520083338,10448.096116230763
850,2018-03-14,10410.900391,10381.587402250003,10434.646146307683
851,2018-03-15,10360.150391,10363.04996741667,10422.861553461527
852,2018-03-16,10195.150391,10333.120849583336,10411.203876192296
853,2018-03-19,10094.25,10299.904215500004,10396.494253307681
854,2018-03-20,10124.349609,10272.07088216667,10379.090407153835
855,2018-03-21,10155.25,10255.104248083337,10367.563476576914
856,2018-03-22,10114.75,10243.895914750005,10351.21732273076
857,2018-03-23,9998.049805,10230.883382250004,10331.876915576915
858,2018-03-26,10130.650391,10221.550048916668,10315.921161384606
859,2018-03-27,10184.150391,10217.991780750002,10305.607722384604
860,2018-03-28,10113.700195,10192.350097750003,10295.426945615374
861,2018-04-02,10211.799805,10174.429280750002,10289.71153846153
862,2018-04-03,10245.0,10160.604248166668,10283.84806942307
863,2018-04-04,10128.400391,10141.291748166668,10274.06730773076
864,2018-04-05,10325.150391,10152.125081500002,10267.686561038452
865,2018-04-06,10331.599609,10171.904215583336,10258.032714884605
866,2018-04-09,10379.349609,10193.154215583336,10251.303861192298
867,2018-04-10,10402.25,10213.737548916668,10247.819260846143
868,2018-04-11,10417.150391,10238.937581500002,10246.234675538448
869,2018-04-12,10458.650391,10277.320963666669,10250.07316715383
870,2018-04-13,10480.599609,10306.483398500002,10258.971229038447
871,2018-04-16,10528.349609,10335.16666666667,10273.361591115372
872,2018-04-17,10548.700195,10371.41666666667,10285.132737423064
873,2018-04-18,10526.200195,10397.61669916667,10296.646221499986
874,2018-04-19,10565.299805,10424.308349583336,10302.180814346142
875,2018-04-20,10564.049805,10460.61246741667,10307.457744961526
876,2018-04-23,10584.700195,10482.241617750004,10314.142352807681
877,2018-04-24,10614.349609,10505.804117750004,10323.919245807683
878,2018-04-25,10570.549805,10521.73746741667,10338.357684807685
879,2018-04-26,10617.799805,10539.699951166667,10358.494215769224
881,2018-04-30,10739.349609,10566.549886,10382.14806192307
882,2018-05-02,10718.049805,10588.166503833332,10403.794208269224
883,2018-05-03,10679.650391,10604.754069,10425.521146384608
884,2018-05-04,10618.25,10612.24576825,10449.375000038453
885,2018-05-07,10715.5,10626.145752,10471.869215769224
886,2018-05-08,10717.799805,10642.112386166667,10492.394193230763
887,2018-05-09,10741.700195,10656.812418666666,10516.54803938461
888,2018-05-10,10716.549805,10669.520752,10535.961500923071
889,2018-05-11,10806.5,10688.004069083336,10557.557654769225
890,2018-05-14,10806.599609,10704.02490241667,10583.642240076919
891,2018-05-15,10801.849609,10723.299886083336,10601.976825384614
892,2018-05-16,10741.099609,10733.574869750004,10617.726825384614
893,2018-05-17,10682.700195,10728.854085250003,10629.39415561538
894,2018-05-18,10596.400391,10718.716634083337,10636.861478346149
896,2018-05-22,10536.700195,10706.804117750004,10641.459547730765
897,2018-05-23,10430.349609,10691.145751833335,10640.371056115382
898,2018-05-24,10513.849609,10674.341552583335,10641.649902269228
899,2018-05-25,10605.150391,10664.95410141667,10644.603778499995
900,2018-05-28,10688.650391,10660.533284416668,10649.986478346149
901,2018-05-29,10633.299805,10653.595784416668,10654.105694115382
902,2018-05-30,10614.349609,10637.583251833335,10655.992225038459
903,2018-05-31,10736.150391,10631.71248366667,10662.611478346149
904,2018-06-01,10696.200195,10622.908365833338,10666.89993988461
905,2018-06-04,10628.5,10613.525065083339,10667.444185692302
906,2018-06-05,10593.150391,10606.062581416672,10668.313438999992
907,2018-06-06,10684.650391,10613.416748083337,10670.884615384606
908,2018-06-07,10768.349609,10632.72086591667,10671.99999999999
909,2018-06-08,10767.650391,10660.82926441667,10673.907714846144
910,2018-06-11,10786.950195,10683.587646583337,10678.034630384605
911,2018-06-12,10842.849609,10703.395914750005,10686.673076884606
912,2018-06-13,10856.700195,10717.400065083339,10692.103853615376
913,2018-06-14,10808.049805,10731.962565083337,10695.575007461528
914,2018-06-15,10817.700195,10748.908447250004,10698.498084384606
