,Date,Open,High,Low,Close,Adj Close,Volume,kc_central,kc_hband,kc_lband
212,2015-08-11,8548.450195,8556.25,8441.299805,8462.349609,8462.349609,154400.0,8510.9799479,8585.990104200004,8435.969791599997
213,2015-08-12,8445.700195,8446.950195,8337.950195,8349.450195,8349.450195,190000.0,8512.291634066667,8593.89680986667,8430.686458266664
214,2015-08-13,8384.450195,8429.5,8339.75,8355.849609,8355.849609,189200.0,8506.828287666667,8592.34840486667,8421.308170466666
215,2015-08-14,8402.349609,8530.099609,8381.200195,8518.549805,8518.549805,155900.0,8503.496614500002,8593.811653600005,8413.181575399998
216,2015-08-17,8530.5,8530.599609,8428.049805,8477.299805,8477.299805,174700.0,8497.524934833335,8592.509895733338,8402.539973933332
217,2015-08-18,8505.849609,8525.75,8433.599609,8466.549805,8466.549805,153300.0,8494.044889233333,8586.554850133338,8401.53492833333
218,2015-08-19,8468.049805,8520.450195,8425.950195,8495.150391,8495.150391,130500.0,8485.241601500002,8582.601562400005,8387.881640599999
219,2015-08-20,8471.049805,8501.349609,8359.75,8372.75,8372.75,184100.0,8468.154915266667,8574.194856566672,8362.114973966665
220,2015-08-21,8305.400391,8322.200195,8225.049805,8299.950195,8299.950195,201300.0,8439.286588466666,8550.716568766671,8327.856608166665
221,2015-08-24,8055.950195,8060.049805,7769.399901999999,7809.0,7809.0,312400.0,8372.403271399999,8500.523242000005,8244.283300799998
222,2015-08-25,7895.399901999999,7925.399901999999,7667.25,7880.700195,7880.700195,299100.0,8306.184960833332,8448.624902133339,8163.7450195333295
223,2015-08-26,7865.25,7930.049805,7777.100098000001,7791.850098000001,7791.850098000001,216600.0,8251.673274699997,8398.508186700004,8104.838362699996
224,2015-08-27,7921.600098000001,7963.600098000001,7862.299805,7948.950195,7948.950195,305000.0,8206.664957666664,8354.654898966672,8058.675016366663
225,2015-08-28,8053.700195,8091.799805,7961.649901999999,8001.950195,8001.950195,195600.0,8160.849967433332,8306.964957633338,8014.73497723333
226,2015-08-31,8009.25,8043.600098000001,7947.950195,7971.299805,7971.299805,198200.0,8111.746663399998,8257.171663500005,7966.321663299996
227,2015-09-01,7907.950195,7929.100098000001,7746.5,7785.850098000001,7785.850098000001,184900.0,8046.265022799998,8200.734993600006,7891.795051999996
228,2015-09-02,7856.649901999999,7862.549805,7699.25,7717.0,7717.0,215300.0,7974.173323599998,8135.523274900004,7812.823372299996
229,2015-09-03,7774.450195,7845.600098000001,7754.049805,7823.0,7823.0,155800.0,7913.800000066665,8070.145019766673,7757.454980366662
230,2015-09-04,7803.399901999999,7804.899901999999,7626.850098000001,7655.049805,7655.049805,193600.0,7855.119987066666,8019.554948166672,7690.685025966663
231,2015-09-07,7685.850098000001,7705.049805,7545.899901999999,7558.799805,7558.799805,141400.0,7827.496647233333,7978.781608333338,7676.21168613333
232,2015-09-08,7587.700195,7720.899901999999,7539.5,7688.25,7688.25,172200.0,7810.006640733332,7953.616601833337,7666.396679633331
233,2015-09-09,7805.850098000001,7846.049805,7764.549805,7818.600098000001,7818.600098000001,208400.0,7807.679964299998,7944.144954700004,7671.214973899997
234,2015-09-10,7729.049805,7819.850098000001,7678.5,7788.100098000001,7788.100098000001,160300.0,7791.3999675666655,7931.869938466671,7650.929996666664
235,2015-09-11,7833.799805,7864.850098000001,7759.899901999999,7789.299805,7789.299805,136400.0,7770.021630999999,7907.971631200005,7632.071630799997
236,2015-09-14,7811.100098000001,7879.950195,7761.850098000001,7872.25,7872.25,122800.0,7755.061637499998,7895.256657100004,7614.866617899997
237,2015-09-15,7867.350098000001,7880.0,7799.75,7829.100098000001,7829.100098000001,136500.0,7756.641634233332,7886.601644033338,7626.681624433331
238,2015-09-16,7886.850098000001,7913.899901999999,7853.299805,7899.149901999999,7899.149901999999,140000.0,7769.559961033332,7889.250000033338,7649.869922033331
239,2015-09-18,7967.450195,8055.0,7955.850098000001,7981.899901999999,7981.899901999999,241800.0,7788.563297599998,7909.013297500004,7668.113297699997
240,2015-09-21,7911.5,7987.899901999999,7908.350098000001,7977.100098000001,7977.100098000001,121800.0,7814.781640699997,7925.381640600004,7704.181640799999
241,2015-09-22,8014.799805,8021.600098000001,7787.75,7812.0,7812.0,168400.0,7841.834993566665,7959.90501296667,7723.764974166664
242,2015-09-23,7737.350098000001,7882.899901999999,7723.25,7845.950195,7845.950195,146700.0,7858.616666733331,7974.511686133337,7742.72164733333
243,2015-09-24,7838.399901999999,7894.5,7804.100098000001,7868.5,7868.5,202500.0,7863.213346399998,7979.998356000004,7746.428336799998
244,2015-09-28,7892.799805,7893.950195,7787.950195,7795.700195,7795.700195,136300.0,7869.585026033332,7982.835025833338,7756.3350262333315
245,2015-09-29,7725.700195,7926.549805,7691.200195,7843.299805,7843.299805,240700.0,7871.151692699999,7997.441633900004,7744.861751499999
246,2015-09-30,7924.25,7957.700195,7874.5,7948.899901999999,7948.899901999999,210700.0,7880.053352833333,8002.853303833336,7757.253401833332
247,2015-10-01,7992.049805,8008.25,7930.649901999999,7950.899901999999,7950.899901999999,156900.0,7892.751676366666,8015.28663716667,7770.216715566664
248,2015-10-05,8005.100098000001,8128.899901999999,8005.100098000001,8119.299805,8119.299805,183100.0,7912.316682899999,8041.171614400002,7783.461751399998
249,2015-10-06,8180.450195,8180.950195,8096.5,8152.899901999999,8152.899901999999,178500.0,7926.9033528,8054.288313600002,7799.518391999998
250,2015-10-07,8146.200195,8188.899901999999,8132.899901999999,8177.399901999999,8177.399901999999,193900.0,7947.7650064,8072.794986800002,7822.735025999998
251,2015-10-08,8196.75,8196.75,8105.850098000001,8129.350098000001,8129.350098000001,171700.0,7974.785009666666,8085.519970466669,7864.050048866666
252,2015-10-09,8186.350098000001,8232.200195,8139.649901999999,8189.700195,8189.700195,199700.0,8011.766682833333,8115.7916827333365,7907.741682933332
253,2015-10-12,8231.5,8244.5,8128.200195,8143.600098000001,8143.600098000001,199100.0,8043.406689333334,8150.021679533337,7936.791699133331
254,2015-10-13,8121.950195,8150.25,8088.600098000001,8131.700195,8131.700195,145900.0,8073.171679599999,8175.351660000003,7970.991699199998
255,2015-10-14,8102.399901999999,8139.299805,8096.350098000001,8107.899901999999,8107.899901999999,138900.0,8102.588346266665,8185.52833636667,8019.6483561666655
256,2015-10-15,8134.350098000001,8190.549805,8129.799805,8179.5,8179.5,167200.0,8126.546663366666,8207.24163396667,8045.851692766666
257,2015-10-16,8193.650391,8246.400391,8147.649901999999,8238.150391,8238.150391,156400.0,8151.293359366665,8234.10336906667,8068.483349666666
258,2015-10-19,8262.549805,8283.049805,8239.200195,8275.049805,8275.049805,124500.0,8169.426692699997,8244.241683000004,8094.611702399998
259,2015-10-20,8280.299805,8294.049805,8229.200195,8261.650391,8261.650391,155100.0,8181.245035833332,8254.099967633336,8108.390104033331
260,2015-10-21,8258.349609,8294.400391,8217.150391,8251.700195,8251.700195,144800.0,8190.046744866663,8265.02667666667,8115.066813066663
261,2015-10-23,8308.25,8328.099609,8280.75,8295.450195,8295.450195,152000.0,8205.791731799996,8276.416634300003,8135.166829299995
262,2015-10-26,8333.650391,8336.299805,8252.049805,8260.549805,8260.549805,133900.0,8215.370035899996,8285.164909100004,8145.5751626999945
263,2015-10-27,8230.349609,8241.950195,8217.049805,8232.900391,8232.900391,156700.0,8221.223372499997,8281.878304200003,8160.568440799994
264,2015-10-28,8188.899901999999,8209.099609,8131.799805,8171.200195,8171.200195,188900.0,8225.94168303333,8288.161604933335,8163.721761133327
265,2015-10-29,8175.450195,8179.600098000001,8098.0,8111.75,8111.75,217500.0,8227.468359466664,8293.553320466668,8161.383398466659
266,2015-10-30,8123.549805,8146.100098000001,8044.399901999999,8065.799805,8065.799805,199500.0,8219.35003263333,8289.530013233336,8149.170052033325
267,2015-11-02,8054.549805,8060.700195,7995.600098000001,8050.799805,8050.799805,136100.0,8201.846679766664,8268.66162116667,8135.03173836666
268,2015-11-03,8086.350098000001,8100.350098000001,8031.75,8060.700195,8060.700195,132500.0,8181.696696033332,8250.986686233337,8112.406705833326
269,2015-11-04,8104.899901999999,8116.100098000001,8027.299805,8040.200195,8040.200195,122100.0,8161.653352933332,8233.338411433337,8089.968294433325
270,2015-11-05,8030.350098000001,8031.200195,7944.100098000001,7955.450195,7955.450195,132100.0,8133.9033366333315,8206.573404833336,8061.233268433326
271,2015-11-06,7956.549805,8002.649901999999,7926.149901999999,7954.299805,7954.299805,219500.0,8099.863330133332,8175.448437433336,8024.278222833326
272,2015-11-09,7788.25,7937.75,7771.700195,7915.200195,7915.200195,211800.0,8059.055029299998,8142.820117100002,7975.289941499994
273,2015-11-10,7877.600098000001,7885.100098000001,7772.850098000001,7783.350098000001,7783.350098000001,165200.0,8017.368359399998,8109.868408200002,7924.8683105999935
274,2015-11-13,7762.450195,7775.100098000001,7730.899901999999,7762.25,7762.25,160900.0,7975.906705766663,8065.096793766669,7886.716617766661
275,2015-11-16,7732.950195,7838.850098000001,7714.149901999999,7806.600098000001,7806.600098000001,149500.0,7941.581705766663,8035.08180356667,7848.081607966662
276,2015-11-17,7848.75,7860.450195,7793.0,7837.549805,7837.549805,145000.0,7916.071712266663,8006.14680996667,7825.996614566662
277,2015-11-18,7823.149901999999,7843.399901999999,7725.049805,7731.799805,7731.799805,143600.0,7889.17669273333,7984.576790433338,7793.776595033329
278,2015-11-19,7788.5,7854.899901999999,7765.450195,7842.75,7842.75,132600.0,7864.853352866662,7962.3384114666715,7767.368294266662
279,2015-11-20,7841.899901999999,7906.950195,7817.799805,7856.549805,7856.549805,151900.0,7844.77667643333,7942.296744733338,7747.25660813333
280,2015-11-23,7869.5,7877.5,7825.200195,7849.25,7849.25,127000.0,7832.149999999996,7926.190039100004,7738.109960899997
281,2015-11-24,7837.0,7870.350098000001,7812.649901999999,7831.600098000001,7831.600098000001,130600.0,7819.866682966662,7912.02674166667,7727.706624266664
282,2015-11-26,7837.149901999999,7897.100098000001,7832.0,7883.799805,7883.799805,219800.0,7819.475000066663,7901.540088066669,7737.409912066663
283,2015-11-27,7910.600098000001,7959.299805,7879.450195,7942.700195,7942.700195,150300.0,7830.813330099995,7909.638379100003,7751.988281099997
284,2015-11-30,7936.25,7966.0,7922.799805,7935.25,7935.25,216300.0,7849.339990266662,7928.0650391666695,7770.614941366663
285,2015-12-01,7958.149901999999,7972.149901999999,7934.149901999999,7954.899901999999,7954.899901999999,138600.0,7866.059977199996,7936.115006500002,7796.004947899996
286,2015-12-02,7976.700195,7979.299805,7910.799805,7931.350098000001,7931.350098000001,126300.0,7877.074967466663,7947.234977266669,7806.914957666663
287,2015-12-03,7902.299805,7912.299805,7853.299805,7864.149901999999,7864.149901999999,125700.0,7888.058300799996,7952.283300900002,7823.8333006999965
288,2015-12-04,7817.600098000001,7821.399901999999,7775.700195,7781.899901999999,7781.899901999999,152500.0,7885.254964199997,7945.104964300002,7825.4049640999965
289,2015-12-07,7816.549805,7825.399901999999,7746.049805,7765.399901999999,7765.399901999999,137600.0,7877.106624333331,7935.976595133335,7818.236653533329
290,2015-12-08,7738.5,7771.25,7685.450195,7701.700195,7701.700195,135100.0,7863.988297499998,7926.208268300002,7801.768326699996
291,2015-12-09,7695.5,7702.850098000001,7606.899901999999,7612.5,7612.5,140000.0,7844.243294233331,7910.288265033336,7778.198323433328
292,2015-12-10,7643.299805,7691.950195,7610.0,7683.299805,7683.299805,140800.0,7823.321630799997,7891.051611300002,7755.591650299995
293,2015-12-11,7699.600098000001,7703.049805,7575.299805,7610.450195,7610.450195,167800.0,7793.566617799998,7866.086637300003,7721.046598299996
294,2015-12-14,7558.200195,7663.950195,7551.049805,7650.049805,7650.049805,148900.0,7761.599951133331,7841.089990133335,7682.10991213333
295,2015-12-15,7659.149901999999,7705.0,7625.100098000001,7700.899901999999,7700.899901999999,134300.0,7733.926627599998,7817.606656800002,7650.246598399996
296,2015-12-16,7725.25,7776.600098000001,7715.75,7750.899901999999,7750.899901999999,154300.0,7714.653303999998,7797.568343000002,7631.738264999997
297,2015-12-17,7783.049805,7852.899901999999,7737.549805,7844.350098000001,7844.350098000001,175900.0,7708.154980433332,7796.705029133334,7619.604931733331
298,2015-12-18,7828.899901999999,7836.149901999999,7753.350098000001,7761.950195,7761.950195,191400.0,7707.236653633331,7799.496712033334,7614.976595233331
299,2015-12-21,7745.649901999999,7840.75,7733.450195,7834.450195,7834.450195,126300.0,7709.630012999997,7804.685042200002,7614.574983799997
300,2015-12-22,7829.399901999999,7846.299805,7776.850098000001,7786.100098000001,7786.100098000001,125700.0,7717.991666699998,7811.411686100002,7624.571647299997
301,2015-12-23,7830.450195,7871.450195,7826.100098000001,7865.950195,7865.950195,117900.0,7739.3666829666645,7827.726692466667,7651.006673466663
302,2015-12-24,7888.75,7888.75,7835.5,7861.049805,7861.049805,93500.0,7759.368343133331,7844.858333133334,7673.878353133329
303,2015-12-28,7863.200195,7937.200195,7863.0,7925.149901999999,7925.149901999999,122900.0,7787.253352866664,7867.388362366667,7707.118343366662
304,2015-12-29,7929.200195,7942.149901999999,7902.75,7928.950195,7928.950195,113000.0,7817.546695933331,7890.331656633333,7744.761735233328
305,2015-12-30,7938.600098000001,7944.75,7889.850098000001,7896.25,7896.25,106800.0,7840.875032533331,7911.159993233332,7770.590071833329
306,2015-12-31,7897.799805,7955.549805,7891.149901999999,7946.350098000001,7946.350098000001,150900.0,7859.201692699998,7929.841633899999,7788.561751499995
308,2016-01-04,7924.549805,7937.549805,7781.100098000001,7791.299805,7791.299805,134700.0,7861.706689466664,7936.456591666666,7786.956787266661
309,2016-01-05,7828.399901999999,7831.200195,7763.25,7784.649901999999,7784.649901999999,145200.0,7862.628352866664,7935.893294166666,7789.36341156666
310,2016-01-06,7788.049805,7800.950195,7721.200195,7741.0,7741.0,147100.0,7857.778352866664,7928.288313666666,7787.26839206666
311,2016-01-07,7673.350098000001,7674.950195,7556.600098000001,7568.299805,7568.299805,188900.0,7837.4650227666625,7912.865022566666,7762.065022966662
312,2016-01-08,7611.649901999999,7634.100098000001,7581.049805,7601.350098000001,7601.350098000001,157400.0,7812.565006533329,7888.7350259333325,7736.394987133329
313,2016-01-11,7527.450195,7605.100098000001,7494.350098000001,7563.850098000001,7563.850098000001,189000.0,7781.831689499997,7863.7517089,7699.911670099997
314,2016-01-12,7587.200195,7588.299805,7487.799805,7510.299805,7510.299805,163900.0,7743.866666766664,7828.416666666667,7659.316666866663
315,2016-01-13,7557.899901999999,7590.950195,7425.799805,7562.399901999999,7562.399901999999,215200.0,7704.04332693333,7801.168375633334,7606.918278233328
316,2016-01-14,7467.399901999999,7604.799805,7443.799805,7536.799805,7536.799805,200800.0,7665.8616374999965,7773.596696000002,7558.126578999996
317,2016-01-15,7561.649901999999,7566.5,7427.299805,7437.799805,7437.799805,197500.0,7620.47996433333,7735.695052033334,7505.26487663333
318,2016-01-18,7420.350098000001,7463.649901999999,7336.399901999999,7351.0,7351.0,233600.0,7575.183300866663,7687.478417866667,7462.888183866662
319,2016-01-19,7381.799805,7462.75,7364.149901999999,7435.100098000001,7435.100098000001,188300.0,7537.946630966663,7653.306738266666,7422.586523666662
320,2016-01-20,7357.0,7470.899901999999,7241.5,7309.299805,7309.299805,225600.0,7496.56494153333,7626.890039033332,7366.239844033329
321,2016-01-21,7376.649901999999,7398.700195,7250.0,7276.799805,7276.799805,240700.0,7467.419938266665,7600.780045566666,7334.059830966662
322,2016-01-22,7355.700195,7433.399901999999,7327.600098000001,7422.450195,7422.450195,229200.0,7446.318278066666,7584.953336466666,7307.683219666661
323,2016-01-25,7468.75,7487.149901999999,7421.200195,7436.149901999999,7436.149901999999,163200.0,7435.691601566665,7569.846630666665,7301.536572466661
324,2016-01-27,7469.600098000001,7477.899901999999,7419.700195,7437.75,7437.75,187600.0,7427.323290966665,7557.248290766665,7297.398291166661
325,2016-01-28,7426.5,7468.850098000001,7409.600098000001,7424.649901999999,7424.649901999999,274500.0,7418.121630833331,7537.456591633332,7298.786670033328
326,2016-01-29,7413.350098000001,7575.649901999999,7402.799805,7563.549805,7563.549805,298700.0,7416.674967399999,7537.1949379,7296.154996899995
327,2016-02-01,7589.5,7600.450195,7541.25,7555.950195,7555.950195,200400.0,7425.543326733333,7538.063297233333,7313.023356233329
328,2016-02-02,7566.649901999999,7576.299805,7428.049805,7455.549805,7455.549805,230200.0,7435.838313766666,7550.458284266667,7321.2183432666625
329,2016-02-03,7392.450195,7419.399901999999,7350.299805,7361.799805,7361.799805,192000.0,7431.488297499998,7543.1582679,7319.818327099997
330,2016-02-04,7411.450195,7457.049805,7365.950195,7404.0,7404.0,222700.0,7438.3316405999985,7536.171581800001,7340.491699399997
331,2016-02-05,7418.25,7503.149901999999,7406.649901999999,7489.100098000001,7489.100098000001,249800.0,7454.1116373333325,7546.7315590333355,7361.4917156333295
332,2016-02-08,7489.700195,7512.549805,7363.200195,7387.25,7387.25,171500.0,7456.763297499999,7553.738199800003,7359.788395199995
333,2016-02-09,7303.950195,7323.450195,7275.149901999999,7298.200195,7298.200195,212100.0,7441.839973933333,7537.049934833335,7346.6300130333275
334,2016-02-10,7264.299805,7271.850098000001,7177.75,7215.700195,7215.700195,246900.0,7419.504980466666,7518.304980466669,7320.70498046666
335,2016-02-11,7203.600098000001,7208.649901999999,6959.950195,6976.350098000001,6976.350098000001,292300.0,7380.899983699999,7498.644954400003,7263.155012999994
336,2016-02-12,7023.649901999999,7034.799805,6869.0,6980.950195,6980.950195,333900.0,7325.658333299999,7442.698274800003,7208.618391799995
337,2016-02-15,7057.350098000001,7182.799805,7056.799805,7162.950195,7162.950195,354200.0,7282.488313799999,7406.2082358000025,7158.768391799995
338,2016-02-16,7201.25,7204.649901999999,7037.700195,7048.25,7048.25,253800.0,7243.511669866666,7369.10156256667,7117.921777166662
339,2016-02-17,7058.850098000001,7123.700195,6960.649901999999,7108.450195,7108.450195,260000.0,7212.221695866667,7347.206608166671,7077.236783566661
340,2016-02-18,7177.399901999999,7215.100098000001,7127.850098000001,7191.75,7191.75,246700.0,7189.145035733333,7323.744987033337,7054.545084433327
341,2016-02-19,7170.549805,7226.850098000001,7145.950195,7210.75,7210.75,192300.0,7161.966715433335,7295.006657033338,7028.9267738333265
342,2016-02-22,7208.850098000001,7252.399901999999,7200.700195,7234.549805,7234.549805,154400.0,7142.788378833335,7266.063330133338,7019.513427533328
343,2016-02-23,7240.299805,7241.700195,7090.700195,7109.549805,7109.549805,194400.0,7127.626708933334,7261.171630933338,6994.081786933328
344,2016-02-24,7075.0,7090.799805,7009.75,7018.700195,7018.700195,199700.0,7109.4250325,7241.664925200004,6977.185139799994
345,2016-02-25,7029.850098000001,7034.200195,6961.399901999999,6970.600098000001,6970.600098000001,283100.0,7103.466699166667,7218.116650466671,6988.81674786666
346,2016-02-26,7039.299805,7052.899901999999,6985.100098000001,7029.75,7029.75,206700.0,7109.566699166668,7214.416650366671,7004.716747966659
347,2016-02-29,7050.450195,7094.600098000001,6825.799805,6987.049805,6987.049805,473400.0,7093.063362600001,7212.193343100004,6973.933382099992
348,2016-03-01,7038.25,7235.5,7035.100098000001,7222.299805,7222.299805,275100.0,7099.806689466667,7222.281689466671,6977.331689466659
349,2016-03-02,7321.700195,7380.350098000001,7308.149901999999,7368.850098000001,7368.850098000001,338500.0,7128.625016333334,7242.015006633337,7015.235026033326
350,2016-03-03,7429.549805,7483.950195,7406.049805,7475.600098000001,7475.600098000001,278600.0,7156.321679733335,7268.776709033338,7043.866650433326
351,2016-03-04,7505.399901999999,7505.899901999999,7444.100098000001,7485.350098000001,7485.350098000001,281700.0,7184.71500656667,7295.260025966671,7074.16998716666
352,2016-03-08,7486.399901999999,7527.149901999999,7442.149901999999,7485.299805,7485.299805,257000.0,7210.279996800004,7324.155045500003,7096.404948099992
353,2016-03-09,7436.100098000001,7539.0,7424.299805,7531.799805,7531.799805,245100.0,7245.384977300004,7355.630045500004,7135.139909099993
354,2016-03-10,7545.350098000001,7547.100098000001,7447.399901999999,7486.149901999999,7486.149901999999,224700.0,7290.764974033338,7402.875081333336,7178.654866733326
355,2016-03-11,7484.850098000001,7543.950195,7460.600098000001,7510.200195,7510.200195,198700.0,7342.383317133337,7455.5484048333365,7229.218229433327
356,2016-03-14,7542.600098000001,7583.700195,7515.049805,7538.75,7538.75,166900.0,7394.708317133338,7507.958463433337,7281.458170833326
357,2016-03-15,7535.850098000001,7545.200195,7452.799805,7460.600098000001,7460.600098000001,193700.0,7446.413330133337,7542.023486133337,7350.803174133327
358,2016-03-16,7457.049805,7508.0,7405.149901999999,7498.75,7498.75,195400.0,7477.046663433337,7562.901839033337,7391.191487833326
359,2016-03-17,7557.399901999999,7585.299805,7479.399901999999,7512.549805,7512.549805,239600.0,7494.376643900003,7583.601790200004,7405.1514975999935
360,2016-03-18,7534.649901999999,7613.600098000001,7517.899901999999,7604.350098000001,7604.350098000001,237400.0,7506.718310566668,7597.7234374666705,7415.7131836666595
361,2016-03-21,7619.200195,7713.549805,7617.700195,7704.25,7704.25,196800.0,7526.723307300001,7621.133414800004,7432.313199799993
362,2016-03-22,7695.549805,7728.200195,7643.799805,7714.899901999999,7714.899901999999,208900.0,7547.7999837333355,7642.150130233337,7453.4498372333255
363,2016-03-23,7717.450195,7726.850098000001,7670.600098000001,7716.5,7716.5,199600.0,7568.428336600002,7656.933463600004,7479.923209599992
364,2016-03-28,7741.0,7749.399901999999,7587.700195,7615.100098000001,7615.100098000001,242400.0,7584.146679700003,7678.851757800005,7489.441601599991
365,2016-03-29,7606.549805,7652.899901999999,7582.25,7597.0,7597.0,216800.0,7594.726660166669,7688.161718766671,7501.291601566659
366,2016-03-30,7651.100098000001,7741.950195,7643.450195,7735.200195,7735.200195,232600.0,7610.830013000003,7707.250032600004,7514.409993399992
367,2016-03-31,7727.649901999999,7777.600098000001,7702.0,7738.399901999999,7738.399901999999,380100.0,7636.143343066668,7730.883333466671,7541.403352666659
368,2016-04-01,7718.049805,7740.149901999999,7666.100098000001,7713.049805,7713.049805,183900.0,7659.723339833336,7751.5833008333375,7567.863378833327
369,2016-04-04,7733.149901999999,7764.450195,7704.399901999999,7758.799805,7758.799805,155500.0,7681.403352833336,7768.678352833337,7594.128352833327
370,2016-04-05,7736.299805,7736.299805,7588.649901999999,7603.200195,7603.200195,203800.0,7687.813346300002,7780.283317000003,7595.343375599994
371,2016-04-06,7636.049805,7638.649901999999,7591.75,7614.350098000001,7614.350098000001,165600.0,7681.4550129666695,7769.030012866669,7593.880013066661
372,2016-04-07,7630.399901999999,7630.75,7535.850098000001,7546.450195,7546.450195,234400.0,7668.993359333335,7757.618310433335,7580.368408233329
373,2016-04-08,7542.350098000001,7569.350098000001,7526.700195,7555.200195,7555.200195,143400.0,7653.570035733335,7740.834977133335,7566.305094333329
374,2016-04-11,7577.799805,7678.799805,7516.850098000001,7671.399901999999,7671.399901999999,179800.0,7650.731689400001,7738.021630800002,7563.441747999996
375,2016-04-12,7669.25,7717.399901999999,7663.350098000001,7708.950195,7708.950195,163400.0,7659.3166991666685,7744.946630766668,7573.686767566663
376,2016-04-13,7777.149901999999,7864.799805,7772.200195,7850.450195,7850.450195,220400.0,7671.545019500001,7756.584912100001,7586.505126899996
377,2016-04-18,7908.149901999999,7920.600098000001,7842.75,7914.700195,7914.700195,184600.0,7686.880029266668,7772.144921866668,7601.615136666663
378,2016-04-20,7950.049805,7950.399901999999,7877.549805,7914.75,7914.75,205300.0,7707.660026000002,7792.804947900001,7622.515104099996
379,2016-04-21,7953.649901999999,7978.450195,7884.100098000001,7912.049805,7912.049805,223700.0,7725.891699200001,7814.466601500001,7637.316796899996
380,2016-04-22,7891.799805,7923.350098000001,7873.350098000001,7899.299805,7899.299805,183300.0,7751.486702500001,7830.296614500001,7672.676790499996
381,2016-04-25,7894.799805,7911.0,7827.0,7855.049805,7855.049805,146300.0,7776.4300293333345,7858.949951133336,7693.910107533329
382,2016-04-26,7828.149901999999,7974.5,7822.549805,7962.649901999999,7962.649901999999,202400.0,7811.318343133334,7899.5432942333355,7723.093392033329
383,2016-04-27,7942.0,7991.0,7940.549805,7979.899901999999,7979.899901999999,206800.0,7853.324983766668,7942.329964066669,7764.320003466662
384,2016-04-28,7967.399901999999,7992.0,7834.450195,7847.25,7847.25,292500.0,7880.213330100001,7968.778320200002,7791.648339999995
385,2016-04-29,7844.25,7889.049805,7788.700195,7849.799805,7849.799805,243700.0,7894.808317100001,7988.003287800003,7801.613346399996
386,2016-05-02,7822.700195,7829.799805,7777.299805,7805.899901999999,7805.899901999999,146300.0,7892.326627666667,7981.51163736667,7803.141617966661
387,2016-05-03,7824.799805,7890.25,7735.149901999999,7747.0,7747.0,186500.0,7882.138281300002,7979.048291000002,7785.2282715999945
388,2016-05-04,7724.149901999999,7749.0,7697.25,7706.549805,7706.549805,199700.0,7862.4749512333365,7957.274951233337,7767.674951233328
389,2016-05-05,7731.0,7777.549805,7706.850098000001,7735.5,7735.5,185100.0,7843.984944733337,7936.419905733336,7751.549983733328
390,2016-05-06,7717.649901999999,7738.899901999999,7678.350098000001,7733.450195,7733.450195,163600.0,7825.8082845333365,7919.298225933337,7732.318343133328
391,2016-05-09,7755.25,7873.649901999999,7753.549805,7866.049805,7866.049805,160600.0,7822.481608100003,7919.581559200003,7725.3816569999935
392,2016-05-10,7873.549805,7896.899901999999,7837.700195,7887.799805,7887.799805,162000.0,7817.904947933336,7905.729850233336,7730.080045633326
393,2016-05-11,7804.649901999999,7893.100098000001,7780.899901999999,7848.850098000001,7848.850098000001,214100.0,7804.951627633336,7898.951530033335,7710.951725233327
394,2016-05-12,7871.450195,7916.049805,7849.649901999999,7900.399901999999,7900.399901999999,152700.0,7804.69827476667,7889.58318696667,7719.81336256666
395,2016-05-13,7881.0,7881.0,7784.200195,7814.899901999999,7814.899901999999,179500.0,7803.116617833337,7887.646549533337,7718.586686133325
396,2016-05-16,7831.200195,7873.899901999999,7772.149901999999,7860.75,7860.75,205200.0,7806.243294233337,7895.698225933336,7716.788362533325
397,2016-05-17,7896.850098000001,7940.100098000001,7879.700195,7890.75,7890.75,183400.0,7817.514973933337,7897.499886133337,7737.530061733325
398,2016-05-18,7846.75,7882.049805,7810.75,7870.149901999999,7870.149901999999,156400.0,7831.186637333337,7913.126530033337,7749.246744633325
399,2016-05-19,7875.5,7876.200195,7766.799805,7783.399901999999,7783.399901999999,170400.0,7838.069970633337,7923.879931633337,7752.260009633324
400,2016-05-20,7792.200195,7812.399901999999,7735.75,7749.700195,7749.700195,157000.0,7842.974967366671,7930.394938166671,7755.554996566658
401,2016-05-23,7813.950195,7820.600098000001,7722.200195,7731.049805,7731.049805,172000.0,7835.661653566671,7920.911604966672,7750.411702166658
402,2016-05-24,7738.049805,7761.549805,7715.799805,7748.850098000001,7748.850098000001,147000.0,7822.4549804333365,7906.359961133338,7738.5499997333245
403,2016-05-25,7811.799805,7941.200195,7809.299805,7934.899901999999,7934.899901999999,176200.0,7827.873307233336,7913.748307333338,7741.9983071333245
404,2016-05-26,7974.450195,8083.0,7948.5,8069.649901999999,8069.649901999999,264300.0,7842.374983666668,7935.059993466671,7749.689973866657
405,2016-05-27,8081.950195,8164.200195,8077.049805,8156.649901999999,8156.649901999999,260900.0,7872.968310500002,7964.688378800003,7781.248242199991
406,2016-05-30,8166.5,8200.0,8150.799805,8178.5,8178.5,247400.0,7907.051643866669,7993.51673166667,7820.586556066659
407,2016-05-31,8209.849609,8213.599609,8134.299805,8160.100098000001,8160.100098000001,471000.0,7933.633284500002,8021.988362400004,7845.278206599993
408,2016-06-01,8179.200195,8215.349609,8171.049805,8179.950195,8179.950195,194400.0,7967.0799479000025,8052.735025700004,7881.424870099993
409,2016-06-02,8156.899901999999,8229.5,8154.75,8218.950195,8218.950195,181700.0,8006.306624333336,8088.496663133337,7924.1165855333265
