,Date,Open,High,Low,Close,Adj Close,Volume,STOK,STOD
467,2016-08-25,8668.849609,8683.049805,8583.650391,8592.200195,8592.200195,213100.0,50.848339502385876,55.63221278122086
468,2016-08-26,8614.349609,8622.950195,8547.549805,8572.549805,8572.549805,147500.0,38.452251098345606,48.66949395788896
469,2016-08-29,8583.75,8622.0,8543.75,8607.450195,8607.450195,129700.0,29.427430638263175,39.57600707966495
470,2016-08-30,8646.75,8750.599609,8642.25,8744.349609,8744.349609,150200.0,50.02849377840488,39.302725171671284
471,2016-08-31,8754.049805,8819.200195,8754.049805,8786.200195,8786.200195,362200.0,73.66806220504095,51.04132887390306
472,2016-09-01,8793.599609,8813.25,8759.950195,8774.650391,8774.650391,238900.0,89.75030905944749,71.14895501429783
473,2016-09-02,8796.349609,8824.099609,8768.200195,8809.650391,8809.650391,191500.0,89.02178209908418,84.1467177878576
474,2016-09-06,8852.700195,8950.849609,8848.450195,8943.0,8943.0,195600.0,92.31958403755993,90.3638917320306
475,2016-09-07,8968.700195,8968.700195,8913.349609,8917.950195,8917.950195,290100.0,93.65841511471625,91.66659375045352
476,2016-09-08,8915.5,8960.349609,8896.0,8952.5,8952.5,217200.0,94.10566256725814,93.36122057317817
477,2016-09-09,8934.299805,8939.150391,8858.700195,8866.700195,8866.700195,175900.0,86.74745127092676,91.50384298430045
478,2016-09-12,8732.950195,8746.950195,8699.400391,8715.599609,8715.599609,184500.0,70.8749570052557,83.90935694781359
479,2016-09-14,8710.650391,8739.849609,8688.900391,8726.599609,8726.599609,184300.0,53.15520273303253,70.25920366973838
480,2016-09-15,8743.849609,8751.950195,8704.349609,8742.549805,8742.549805,145400.0,43.41677601379476,55.81564525069439
481,2016-09-16,8780.849609,8847.650391,8750.5,8779.849609,8779.849609,265800.0,48.45658230607489,48.34285368430079
482,2016-09-19,8788.450195,8824.299805,8774.200195,8808.400391,8808.400391,131700.0,54.87308185217648,48.91548005734878
483,2016-09-20,8816.099609,8816.450195,8759.299805,8775.900391,8775.900391,136500.0,52.92595118191508,52.08520511338889
484,2016-09-21,8790.299805,8826.849609,8757.299805,8777.150391,8777.150391,148800.0,44.91963384999084,50.9062222946942
485,2016-09-22,8873.349609,8893.349609,8837.799805,8867.450195,8867.450195,172800.0,45.43144529656228,47.75901010948947
486,2016-09-23,8880.75,8885.200195,8820.299805,8831.549805,8831.549805,185900.0,48.77883069091317,46.37663661248883
487,2016-09-26,8807.900391,8809.549805,8715.099609,8723.049805,8723.049805,164000.0,42.33367654539196,45.51465084428921
488,2016-09-27,8748.900391,8768.5,8690.5,8706.400391,8706.400391,151400.0,23.147362890933493,38.08662337574628
489,2016-09-28,8711.200195,8767.049805,8703.150391,8745.150391,8745.150391,165500.0,13.060508487214536,26.180515974513398
490,2016-09-29,8792.700195,8800.650391,8558.25,8591.25,8591.25,372900.0,11.880087392761789,16.02931959030334
491,2016-09-30,8581.5,8637.150391,8555.200195,8611.150391,8611.150391,181700.0,15.310596177977859,13.417064019318131
492,2016-10-03,8666.150391,8745.200195,8635.0,8738.099609,8738.099609,137300.0,26.432674437534672,17.874452669424844
493,2016-10-04,8770.0,8783.650391,8736.099609,8769.150391,8769.150391,184300.0,44.635082131671574,28.79278424906144
494,2016-10-05,8806.349609,8806.950195,8731.400391,8743.950195,8743.950195,157200.0,57.725922896320434,42.93122648850897
495,2016-10-06,8768.700195,8781.150391,8684.650391,8709.549805,8709.549805,163600.0,54.91160445029368,52.424203159428636
496,2016-10-07,8721.700195,8723.700195,8663.799805,8697.599609,8697.599609,150400.0,47.85843218997859,53.498653178864316
497,2016-10-10,8735.349609,8745.799805,8703.950195,8708.799805,8708.799805,108400.0,44.393456004431734,49.05449754823474
498,2016-10-13,8671.5,8681.549805,8541.349609,8573.349609,8573.349609,212300.0,32.208629902498515,41.486839365636364
499,2016-10-14,8594.0,8604.450195,8549.799805,8583.400391,8583.400391,162800.0,22.247959107013646,32.950015004648044
500,2016-10-17,8612.950195,8615.400391,8506.150391,8520.400391,8520.400391,197400.0,8.672354794098048,21.042981267870154
501,2016-10-18,8556.049805,8685.099609,8555.900391,8677.900391,8677.900391,216600.0,24.674643952585125,18.531652617899024
502,2016-10-19,8697.5,8698.75,8636.700195,8659.099609,8659.099609,172100.0,37.54735603297586,23.63145159321976
503,2016-10-20,8693.349609,8727.0,8678.299805,8699.400391,8699.400391,161000.0,57.39689223113109,39.872964072230765
504,2016-10-21,8708.599609,8709.099609,8652.049805,8693.049805,8693.049805,157300.0,59.075684770060775,51.33997767805599
505,2016-10-24,8709.849609,8736.950195,8684.150391,8708.950195,8708.950195,157100.0,64.5999111089847,60.35749603672559
506,2016-10-25,8721.700195,8722.650391,8663.450195,8691.299805,8691.299805,189800.0,63.702239203143655,62.459278360729776
507,2016-10-26,8657.299805,8657.299805,8596.599609,8615.25,8615.25,219300.0,55.080801293784674,61.12765053530441
508,2016-10-27,8607.099609,8624.849609,8550.25,8615.25,8615.25,242800.0,45.83159914505683,54.87154654732846
509,2016-10-28,8625.0,8653.75,8581.75,8638.0,8638.0,175500.0,43.65337703939405,48.188592492745265
510,2016-11-01,8653.150391,8669.599609,8614.5,8626.25,8626.25,165000.0,48.26833357623193,45.91776992022768
511,2016-11-02,8542.799805,8549.5,8504.849609,8514.0,8514.0,155300.0,36.35828013682212,42.75999691748277
512,2016-11-03,8499.849609,8537.650391,8476.150391,8484.950195,8484.950195,170500.0,19.14376511651049,34.59012627652158
513,2016-11-04,8503.599609,8504.0,8400.25,8433.75,8433.75,224800.0,5.7553631570614,20.41913613679807
514,2016-11-07,8535.75,8535.849609,8481.450195,8497.049805,8497.049805,172800.0,14.024406294251458,12.97451152260785
515,2016-11-08,8540.0,8559.400391,8480.099609,8543.549805,8543.549805,195700.0,27.08637278930006,15.622047413537706
516,2016-11-09,8067.5,8476.200195,8002.25,8432.0,8432.0,314300.0,43.267620403947824,28.126133162499844
517,2016-11-10,8555.599609,8598.450195,8510.700195,8525.75,8525.75,263100.0,57.43562033425428,42.59653784250079
518,2016-11-11,8456.650391,8460.599609,8284.950195,8296.299805,8296.299805,266900.0,56.589967512757575,52.43106941698662
519,2016-11-15,8284.849609,8288.549805,8093.200195,8108.450195,8108.450195,359200.0,42.00616155989528,52.01058313563576
520,2016-11-16,8205.650391,8210.049805,8089.399901999999,8111.600098000001,8111.600098000001,269500.0,23.71688654752833,40.77100520672712
521,2016-11-17,8105.100098000001,8151.25,8060.299805,8079.950195,8079.950195,191300.0,14.256886669968736,26.65997825913084
522,2016-11-18,8097.549805,8128.950195,8048.299805,8074.100098000001,8074.100098000001,161200.0,12.931772068114498,16.96851509520391
523,2016-11-21,8102.100098000001,8102.450195,7916.399901999999,7929.100098000001,7929.100098000001,218800.0,8.031917694726937,11.740192144270111
524,2016-11-22,7989.149901999999,8019.049805,7938.149901999999,8002.299805,8002.299805,210200.0,8.349005376216333,9.770898379685976
525,2016-11-23,8051.200195,8055.200195,7973.100098000001,8033.299805,8033.299805,181000.0,10.473338359399266,8.951420476780898
526,2016-11-24,8011.799805,8024.850098000001,7952.549805,7965.5,7965.5,260500.0,12.31091541612557,10.377753050580443
527,2016-11-25,8007.950195,8122.25,7976.75,8114.299805,8114.299805,177900.0,17.78460756412283,13.522953779882608
528,2016-11-28,8080.649901999999,8146.5,8066.5,8126.899901999999,8126.899901999999,189700.0,22.359055028414616,17.48485933622106
529,2016-11-29,8131.549805,8197.349609,8128.700195,8142.149901999999,8142.149901999999,189700.0,30.992333434859983,23.711998675799197
530,2016-11-30,8172.149901999999,8234.25,8139.25,8224.5,8224.5,248000.0,36.37806506056774,29.90981784128083
531,2016-12-01,8244.0,8250.799805,8185.049805,8192.900391,8192.900391,157700.0,43.02667065387945,36.79902304976911
532,2016-12-02,8153.549805,8159.299805,8070.049805,8086.799805,8086.799805,171500.0,47.25641811273727,42.22038460906153
533,2016-12-05,8088.75,8141.899901999999,8056.850098000001,8128.75,8128.75,126500.0,53.36615335269366,47.88308070643685
534,2016-12-06,8153.149901999999,8178.700195,8130.850098000001,8143.149901999999,8143.149901999999,115300.0,59.032616863980785,53.21839610980396
535,2016-12-07,8168.399901999999,8190.450195,8077.5,8102.049805,8102.049805,169800.0,62.27573586746305,58.22483536137923
536,2016-12-08,8152.100098000001,8256.25,8151.75,8246.849609,8246.849609,142500.0,73.51977507356068,64.9427092683349
537,2016-12-09,8271.700195,8274.950195,8241.950195,8261.75,8261.75,149700.0,82.94399893472287,72.91316995858226
538,2016-12-12,8230.650391,8230.650391,8154.450195,8170.799805,8170.799805,108100.0,87.00333091649958,81.15570164159445
539,2016-12-13,8196.150391,8228.849609,8155.799805,8221.799805,8221.799805,184000.0,82.43006670379788,84.12579885167351
540,2016-12-14,8229.349609,8229.400391,8165.100098000001,8182.450195,8182.450195,144600.0,73.39668825181498,80.94336195737088
541,2016-12-15,8128.399901999999,8225.900391,8121.950195,8153.600098000001,8153.600098000001,181800.0,65.61836754360849,73.81504083307385
542,2016-12-16,8178.200195,8178.700195,8127.450195,8139.450195,8139.450195,203000.0,50.40449961043199,63.139851801951885
543,2016-12-19,8126.0,8132.5,8094.850098000001,8104.350098000001,8104.350098000001,107400.0,34.67063978426389,50.23116897943485
544,2016-12-20,8110.600098000001,8124.100098000001,8062.75,8082.399901999999,8082.399901999999,128000.0,23.788756193598932,36.287965196098334
545,2016-12-21,8105.850098000001,8112.549805,8053.25,8061.299805,8061.299805,123700.0,12.374882397492641,23.611426125118555
546,2016-12-22,8043.850098000001,8046.450195,7964.950195,7979.100098000001,7979.100098000001,122600.0,6.636713752963665,14.266784114685144
547,2016-12-23,7972.5,8022.600098000001,7942.049805,7985.75,7985.75,124100.0,7.107511665971387,8.706369272142629
548,2016-12-26,7965.100098000001,7970.049805,7893.799805,7908.25,7908.25,106900.0,7.160932946409513,6.968386121781587
549,2016-12-27,7915.049805,8044.649901999999,7903.700195,8032.850098000001,8032.850098000001,118800.0,17.80001788746282,10.68948749994797
550,2016-12-28,8047.549805,8100.549805,8028.399901999999,8034.850098000001,8034.850098000001,126700.0,25.759804067540703,16.906918300471077
551,2016-12-29,8030.600098000001,8111.100098000001,8020.799805,8103.600098000001,8103.600098000001,178500.0,45.25703348685385,29.605618480619185
552,2016-12-30,8119.649901999999,8197.0,8114.75,8185.799805,8185.799805,127600.0,62.099184045729906,44.372007200041544
553,2017-01-02,8210.099609,8212.0,8133.799805,8179.5,8179.5,118300.0,78.14070104420179,61.83230619226191
554,2017-01-03,8196.049805,8219.099609,8148.600098000001,8192.25,8192.25,127300.0,87.33553972872035,75.85847493955073
555,2017-01-04,8202.650391,8218.5,8180.899901999999,8190.5,8190.5,132400.0,88.73555277759802,84.7372645168401
556,2017-01-05,8226.650391,8282.650391,8223.700195,8273.799805,8273.799805,159100.0,92.93318375478749,89.66809208703535
557,2017-01-06,8281.849609,8306.849609,8233.25,8243.799805,8243.799805,139400.0,91.22256190646306,90.96376614628292
558,2017-01-09,8259.349609,8263.0,8227.75,8236.049805,8236.049805,99100.0,88.43957085496089,90.86510550540389
559,2017-01-10,8262.700195,8293.799805,8261.0,8288.599609,8288.599609,142900.0,87.7254827765676,89.1292051793306
560,2017-01-11,8327.799805,8389.0,8322.25,8380.650391,8380.650391,186500.0,92.25159872258803,89.47221745137226
561,2017-01-12,8391.049805,8417.200195,8382.299805,8407.200195,8407.200195,172600.0,97.32831854062306,92.43513334659298
562,2017-01-13,8457.650391,8461.049805,8373.150391,8400.349609,8400.349609,185300.0,95.17081452586757,94.91691059635963
563,2017-01-16,8390.950195,8426.700195,8374.400391,8412.799805,8412.799805,124100.0,92.07962311860551,94.85958539503213
564,2017-01-17,8415.049805,8440.900391,8378.299805,8398.0,8398.0,122000.0,87.94269619111942,91.73104461186425
565,2017-01-18,8403.849609,8460.299805,8397.400391,8417.0,8417.0,163800.0,87.33293944648499,89.11841958540339
566,2017-01-19,8418.400391,8445.150391,8404.049805,8435.099609,8435.099609,165900.0,88.34290770126303,87.87284777962255
567,2017-01-20,8404.349609,8423.650391,8340.950195,8349.349609,8349.349609,202600.0,81.20009029729886,85.62531248168237
568,2017-01-23,8329.599609,8404.150391,8327.200195,8391.5,8391.5,195000.0,77.16482716224185,82.23594172026799
569,2017-01-24,8407.049805,8480.950195,8398.150391,8475.799805,8475.799805,179200.0,79.1407211610536,79.16854620686485
570,2017-01-25,8499.450195,8612.599609,8493.950195,8602.75,8602.75,292500.0,90.20421331606705,82.16992054645425
571,2017-01-27,8610.5,8672.700195,8606.900391,8641.25,8641.25,275400.0,96.12343812620686,88.48945753444258
572,2017-01-30,8635.549805,8662.599609,8617.75,8632.75,8632.75,304700.0,93.55623304301298,93.29462816176238
573,2017-01-31,8629.450195,8631.75,8552.400391,8561.299805,8561.299805,521000.0,83.81341458304102,91.16436191742036
574,2017-02-01,8570.349609,8722.400391,8537.5,8716.400391,8716.400391,327700.0,85.663425505769,87.67769104394108
575,2017-02-02,8724.75,8757.599609,8685.799805,8734.25,8734.25,283500.0,87.08962819689806,85.5221560952361
576,2017-02-03,8735.150391,8748.25,8707.75,8740.950195,8740.950195,191000.0,96.39610539231488,89.71638636499405
577,2017-02-06,8785.450195,8814.099609,8770.200195,8801.049805,8801.049805,194400.0,96.00878308832887,93.16483889251401
578,2017-02-07,8805.700195,8809.299805,8741.049805,8768.299805,8768.299805,226300.0,94.68167721672982,95.69552189912461
579,2017-02-08,8774.549805,8791.25,8715.0,8769.049805,8769.049805,218700.0,92.8870036936758,94.52582133291158
580,2017-02-09,8795.549805,8821.400391,8724.099609,8778.400391,8778.400391,187500.0,90.88008950568316,92.81625680536301
581,2017-02-10,8812.349609,8822.099609,8771.200195,8793.549805,8793.549805,225900.0,92.09262637634559,91.95323985856827
582,2017-02-13,8819.799805,8826.900391,8754.200195,8805.049805,8805.049805,204900.0,93.47797221584135,92.15022936595678
583,2017-02-14,8819.900391,8820.450195,8772.5,8792.299805,8792.299805,188300.0,92.91424112194146,92.82827990470956
584,2017-02-15,8778.950195,8807.900391,8712.849609,8724.700195,8724.700195,216100.0,83.06568969745835,89.81930101174714
585,2017-02-16,8739.0,8783.950195,8719.599609,8778.0,8778.0,184600.0,79.13209168964421,85.0373408363481
586,2017-02-17,8883.700195,8896.450195,8804.25,8821.700195,8821.700195,298300.0,75.6545932082182,79.284124865107
587,2017-02-20,8818.549805,8886.25,8809.799805,8879.200195,8879.200195,167800.0,85.82418756103435,80.20362415296567
588,2017-02-21,8890.75,8920.799805,8860.950195,8907.849609,8907.849609,175700.0,89.61966053111296,83.69948043345526
589,2017-02-22,8931.599609,8960.75,8905.25,8926.900391,8926.900391,247100.0,92.10143519030335,89.1817610941503
590,2017-02-23,8956.400391,8982.150391,8927.549805,8939.5,8939.5,377200.0,88.4241769641796,90.04842422853204
591,2017-02-27,8943.700195,8951.799805,8888.650391,8896.700195,8896.700195,189900.0,79.68428659105187,86.73663291517835
592,2017-02-28,8898.950195,8914.75,8867.599609,8879.599609,8879.599609,293600.0,71.45058803926285,79.85301719816486
593,2017-03-01,8904.400391,8960.799805,8898.599609,8945.799805,8945.799805,205900.0,72.23036111842167,74.45507858291222
594,2017-03-02,8982.849609,8992.5,8879.799805,8899.75,8899.75,218800.0,71.75168815889181,71.81087910552553
595,2017-03-03,8883.5,8907.099609,8860.099609,8897.549805,8897.549805,202600.0,73.12742474634538,72.36982467455302
596,2017-03-06,8915.099609,8967.799805,8914.0,8963.450195,8963.450195,174800.0,74.16416986164677,73.01442758896138
597,2017-03-07,8977.75,8977.849609,8932.799805,8946.900391,8946.900391,173400.0,79.78432899813079,75.69197453537437
598,2017-03-08,8950.700195,8957.049805,8891.950195,8924.299805,8924.299805,177800.0,82.77176339940273,78.90675408639349
599,2017-03-09,8914.5,8945.799805,8899.5,8927.0,8927.0,171500.0,74.63634473959716,79.06414571237696
600,2017-03-10,8953.700195,8975.700195,8903.950195,8934.549805,8934.549805,152700.0,69.49874371798661,75.63561728566224
601,2017-03-14,9091.650391,9122.75,9060.5,9087.0,9087.0,270300.0,73.29195215003169,72.47568020253856
602,2017-03-15,9086.849609,9106.549805,9075.5,9084.799805,9084.799805,240600.0,80.07369135746791,74.28812907516213
603,2017-03-16,9129.650391,9158.450195,9128.549805,9153.700195,9153.700195,208600.0,90.11590824252487,81.16051725000823
604,2017-03-17,9207.799805,9218.400391,9147.599609,9160.049805,9160.049805,286700.0,89.22453679092507,86.47137879697267
605,2017-03-20,9166.950195,9167.599609,9116.299805,9126.849609,9126.849609,332100.0,85.52372430143298,88.28805644496104
606,2017-03-21,9133.950195,9147.75,9087.200195,9121.5,9121.5,247700.0,77.03961109412265,83.92929072882697
607,2017-03-22,9047.200195,9072.900391,9019.299805,9030.450195,9030.450195,232300.0,64.98273816215105,75.8486911859023
608,2017-03-23,9048.75,9099.049805,9048.599609,9086.299805,9086.299805,191800.0,61.21032068154019,67.74422331260469
609,2017-03-24,9104.0,9133.549805,9089.400391,9108.0,9108.0,203700.0,58.952313331064055,61.715124058251824
610,2017-03-27,9093.450195,9094.849609,9024.650391,9045.200195,9045.200195,202700.0,58.7524321152413,59.63835537594857
611,2017-03-28,9081.5,9110.400391,9079.799805,9100.799805,9100.799805,183300.0,59.03395802116989,58.91290115582513
612,2017-03-29,9128.700195,9153.150391,9109.099609,9143.799805,9143.799805,243400.0,62.50908474119982,60.09849162587039
613,2017-03-30,9142.599609,9183.150391,9136.349609,9173.75,9173.75,323400.0,75.46112308197294,65.6680552814476
614,2017-03-31,9158.900391,9191.700195,9152.099609,9173.75,9173.75,190900.0,79.99379117314805,72.654666332107
615,2017-04-03,9220.599609,9245.349609,9192.400391,9237.849609,9237.849609,139100.0,86.68552960768358,80.71348128760158
616,2017-04-05,9264.400391,9273.900391,9215.400391,9265.150391,9265.150391,184800.0,90.2731148154569,85.65081186542959
617,2017-04-06,9245.799805,9267.950195,9218.849609,9261.950195,9261.950195,186100.0,96.18389606385169,91.04751349566413
618,2017-04-07,9223.700195,9250.5,9188.099609,9198.299805,9198.299805,190000.0,87.3919140678385,91.28297498238244
619,2017-04-10,9225.599609,9225.650391,9174.849609,9181.450195,9181.450195,135800.0,76.43354756457624,86.66978589875556
620,2017-04-11,9184.549805,9242.700195,9172.849609,9237.0,9237.0,200100.0,73.16696762564926,78.99747641935475
621,2017-04-12,9242.5,9246.400391,9161.799805,9203.450195,9203.450195,161800.0,73.64327625196745,74.41459714739773
622,2017-04-13,9202.5,9202.650391,9144.950195,9150.799805,9150.799805,166500.0,69.2844281024512,72.03155732668938
624,2017-04-18,9163.0,9217.900391,9095.450195,9105.150391,9105.150391,174200.0,51.54787268472088,64.82519234637992
625,2017-04-19,9112.200195,9120.5,9075.150391,9103.5,9103.5,173700.0,32.39081509568553,51.07437196095261
626,2017-04-20,9108.099609,9143.900391,9102.650391,9136.400391,9136.400391,170300.0,25.792818316248503,36.577168698885046
627,2017-04-21,9179.099609,9183.650391,9088.75,9119.400391,9119.400391,155200.0,22.4485717400419,26.87740171732538
628,2017-04-24,9135.349609,9225.400391,9130.549805,9217.950195,9217.950195,167700.0,41.64357299790343,29.96165435139801
629,2017-04-25,9273.049805,9309.200195,9250.349609,9306.599609,9306.599609,168700.0,64.33399462718421,42.80871312170991
630,2017-04-26,9336.200195,9367.0,9301.349609,9351.849609,9351.849609,185700.0,88.51555640826454,64.83104134445078
631,2017-04-27,9359.150391,9367.150391,9322.650391,9342.150391,9342.150391,209400.0,95.04535580058523,82.63163561201138
632,2017-04-28,9340.950195,9342.650391,9282.25,9304.049805,9304.049805,162200.0,88.21246757499777,90.5911265946159
633,2017-05-02,9339.849609,9352.549805,9269.900391,9313.799805,9313.799805,161600.0,83.8526059360732,89.03680977055211
634,2017-05-03,9344.700195,9346.299805,9298.400391,9311.950195,9311.950195,151600.0,80.40509497716913,84.15672282941341
635,2017-05-04,9360.950195,9365.650391,9323.25,9359.900391,9359.900391,269600.0,86.78073264840187,83.67947785388144
636,2017-05-05,9374.549805,9377.099609,9272.0,9285.299805,9285.299805,231900.0,82.7368494162931,83.30755901395474
637,2017-05-08,9311.450195,9338.700195,9297.950195,9314.049805,9314.049805,174300.0,82.07793174714327,83.86517127061279
638,2017-05-09,9337.349609,9338.950195,9307.700195,9316.849609,9316.849609,132300.0,76.254328523105,80.35636989551385
639,2017-05-10,9339.650391,9414.75,9336.0,9407.299805,9407.299805,152700.0,85.62668266873584,81.3196476463281
640,2017-05-11,9448.599609,9450.650391,9411.299805,9422.400391,9422.400391,171100.0,89.98498746540133,83.95533288574744
641,2017-05-12,9436.650391,9437.75,9372.549805,9400.900391,9400.900391,154300.0,91.45555303789565,89.02240772401098
642,2017-05-15,9433.549805,9449.25,9423.099609,9445.400391,9445.400391,140800.0,91.34364561294711,90.92806203874807
643,2017-05-16,9461.0,9517.200195,9456.349609,9512.25,9512.25,166500.0,93.27841808729984,92.02587224604757
644,2017-05-17,9517.599609,9532.599609,9486.099609,9525.75,9525.75,205500.0,97.58994929720565,94.07067099915089
645,2017-05-18,9453.200195,9489.099609,9418.099609,9429.450195,9429.450195,193300.0,85.37523019353038,92.08119919267865
646,2017-05-19,9469.900391,9505.75,9390.75,9427.900391,9427.900391,252100.0,72.75740640638894,85.24086196570836
647,2017-05-22,9480.25,9498.650391,9427.900391,9438.25,9438.25,196800.0,61.558266410510775,73.23030100347675
648,2017-05-23,9445.049805,9448.049805,9370.0,9386.150391,9386.150391,224400.0,55.914331107191096,63.410001308030324
649,2017-05-24,9410.900391,9431.900391,9341.650391,9360.549805,9360.549805,211800.0,47.192472444064954,54.88835665392232
650,2017-05-25,9384.049805,9523.299805,9379.200195,9509.75,9509.75,289200.0,56.0148227159693,53.04054208907516
651,2017-05-26,9507.75,9604.900391,9495.400391,9595.099609,9595.099609,218800.0,73.64792859538971,58.95174125180804
652,2017-05-29,9560.049805,9637.75,9547.700195,9604.900391,9604.900391,235000.0,92.0260550593041,73.89626879022109
653,2017-05-30,9590.650391,9635.299805,9581.200195,9624.549805,9624.549805,193900.0,93.78596841666747,86.4866506904538
654,2017-05-31,9636.549805,9649.599609,9609.25,9621.25,9621.25,414300.0,91.81655754898264,92.54286034165143
655,2017-06-01,9603.549805,9634.650391,9589.900391,9616.099609,9616.099609,176100.0,91.81920717981653,92.47391104848892
656,2017-06-02,9657.150391,9673.5,9637.450195,9653.5,9653.5,162200.0,91.29627340978895,91.64401271286276
657,2017-06-05,9656.299805,9687.200195,9640.700195,9675.099609,9675.099609,127700.0,93.19764033155612,92.10437364038724
658,2017-06-06,9704.25,9709.299805,9630.200195,9637.150391,9637.150391,145900.0,90.28227435872066,91.59206270002194
659,2017-06-07,9663.950195,9678.549805,9630.549805,9663.900391,9663.900391,160700.0,88.17502934039726,90.55164801022471
660,2017-06-08,9682.400391,9688.700195,9641.5,9647.25,9647.25,155400.0,83.71649492143591,87.39126620685131
661,2017-06-09,9638.549805,9676.25,9608.150391,9668.25,9668.25,159000.0,86.53617474100814,86.14256633428049
662,2017-06-12,9646.700195,9647.049805,9598.5,9616.400391,9616.400391,141400.0,82.22953566301595,84.16073510848672
663,2017-06-13,9615.549805,9654.150391,9595.400391,9606.900391,9606.900391,129700.0,77.51509464875083,82.09360168425836
664,2017-06-14,9621.549805,9627.400391,9580.450195,9618.150391,9618.150391,181800.0,67.03251528735258,75.59238186637316
665,2017-06-15,9617.900391,9621.400391,9560.799805,9578.049805,9578.049805,171100.0,48.38225639346828,64.30995544319059
666,2017-06-16,9595.450195,9615.849609,9565.5,9588.049805,9588.049805,213200.0,31.50589980504842,48.97355716195646
667,2017-06-19,9626.400391,9673.299805,9614.900391,9657.549805,9657.549805,141700.0,34.09414269464214,37.994099631052975
668,2017-06-20,9670.5,9676.5,9643.75,9653.5,9653.5,159500.0,48.642019079685575,38.08068719312541
669,2017-06-21,9648.099609,9650.450195,9608.599609,9633.599609,9633.599609,144000.0,58.86644197530851,47.200867916545434
670,2017-06-22,9642.650391,9698.849609,9617.75,9630.0,9630.0,198800.0,52.682422895622636,53.39696131687227
671,2017-06-23,9643.25,9647.650391,9565.299805,9574.950195,9574.950195,175200.0,35.05059236812531,48.866485746352176
672,2017-06-27,9594.049805,9615.400391,9473.450195,9511.400391,9511.400391,203300.0,24.321735163533344,37.35158347576046
673,2017-06-28,9520.200195,9522.5,9474.349609,9491.25,9491.25,172400.0,11.420917822772575,23.597748451477102
674,2017-06-29,9522.950195,9575.799805,9493.799805,9504.099609,9504.099609,259300.0,12.777231532642867,16.173294839649625
675,2017-06-30,9478.5,9535.799805,9448.75,9520.900391,9520.900391,179600.0,16.781163743050858,13.659771032822126
676,2017-07-03,9587.950195,9624.0,9543.549805,9615.0,9615.0,183000.0,36.3066666325768,21.955020636090197
677,2017-07-04,9645.900391,9650.650391,9595.5,9613.299805,9613.299805,144800.0,53.70529467720973,35.597708350945815
678,2017-07-05,9619.75,9643.650391,9607.349609,9637.599609,9637.599609,130800.0,69.25899325709584,53.090318188960815
679,2017-07-06,9653.599609,9700.700195,9639.950195,9674.549805,9674.549805,147400.0,76.97475833067443,66.64634875499335
680,2017-07-07,9670.349609,9684.25,9642.650391,9665.799805,9665.799805,141800.0,83.7594895830337,76.66441372360134
681,2017-07-10,9719.299805,9782.150391,9646.450195,9771.049805,9771.049805,37500.0,90.8130683205557,83.8491054114213
682,2017-07-11,9797.450195,9830.049805,9778.849609,9786.049805,9786.049805,179700.0,90.42630634912734,88.33295475090561
683,2017-07-12,9807.299805,9824.950195,9787.700195,9816.099609,9816.099609,145500.0,93.82414267080645,91.68783911349652
684,2017-07-13,9855.799805,9897.25,9853.450195,9891.700195,9891.700195,181300.0,94.52150642999686,92.9239851499769
685,2017-07-14,9913.299805,9913.299805,9845.450195,9886.349609,9886.349609,159600.0,96.43421256651241,94.92662055577193
686,2017-07-17,9908.150391,9928.200195,9894.700195,9915.950195,9915.950195,163500.0,96.80207254938254,95.91926384863064
687,2017-07-18,9832.700195,9885.349609,9792.049805,9827.150391,9827.150391,293900.0,90.18914954406905,94.47514488665469
688,2017-07-19,9855.950195,9905.049805,9851.650391,9899.599609,9899.599609,200200.0,90.1345060460347,92.37524271316211
689,2017-07-20,9920.200195,9922.549805,9863.450195,9873.299805,9873.299805,161100.0,86.22857522460772,88.85074360490383
690,2017-07-21,9899.599609,9924.700195,9838.0,9915.25,9915.25,187500.0,91.95648584133083,89.4398557039911
692,2017-07-25,10010.549805,10011.299805,9949.099609,9964.549805,9964.549805,185500.0,90.08717895067313,89.42408000553725
693,2017-07-26,9983.650391,10025.950195,9965.950195,10020.650391,10020.650391,197600.0,94.38711100318903,92.14359193173102
694,2017-07-27,10063.25,10114.849609,10005.5,10020.549805,10020.549805,287900.0,89.02781392683117,91.16736796023115
695,2017-07-28,9996.549805,10026.049805,9944.5,10014.5,10014.5,191600.0,85.74423692019023,89.71972061673684
696,2017-07-31,10034.700195,10085.900391,10016.950195,10077.099609,10077.099609,237700.0,82.4568659768561,85.74297227462586
697,2017-08-01,10101.049805,10128.599609,10065.75,10114.650391,10114.650391,184300.0,87.74968475904586,85.31692921869741
698,2017-08-02,10136.299805,10137.849609,10054.200195,10081.5,10081.5,161500.0,89.45918382151251,86.5552448524715
699,2017-08-03,10081.150391,10081.150391,9998.25,10013.650391,10013.650391,192700.0,81.2320538109387,86.14697413049903
700,2017-08-04,10008.599609,10075.25,9988.349609,10066.400391,10066.400391,178600.0,75.70867670782867,82.1333047800933
701,2017-08-07,10074.799805,10088.099609,10046.349609,10057.400391,10057.400391,137400.0,73.38559760047319,76.77544270641353
702,2017-08-08,10068.349609,10083.799805,9947.0,9978.549805,9978.549805,203300.0,67.6489115629572,72.24772862375305
703,2017-08-09,9961.150391,9969.799805,9893.049805,9908.049805,9908.049805,169200.0,48.99013301111478,63.341547391515086
